46202	5.0
46277	131.0
46328	5.0
46365	7.0
46387	-20.0
46430	0.0
46489	11.0
46597	5.0
46644	3.0
46681	3.0
46717	0.0
46763	10.0
46846	121.0
46895	5.0
46930	5.0
46997	13.0
47070	119.0
47114	10.0
47164	12.0
47263	126.0
47378	119.0
47415	-38.0
47465	8.0
47504	9.0
47582	-1.0
47747	23.0
47791	-10.0
47860	0.0
47916	12.0
47965	10.0
48053	-9.0
48111	-12.0
48174	11.0
48229	-21.0
48327	131.0
48356	-14.0
48405	2.0
48467	11.0
48540	-12.0
48596	13.0
48619	-5.0
48681	0.0
48714	4.0
48748	-8.0
48783	-22.0
48831	1.0
48883	9.0
48965	131.0
49017	3.0
49075	9.0
49142	20.0
49212	14.0
49253	4.0
49321	1.0
49451	1.0
49549	9.0
49587	6.0
49637	-9.0
49717	-19.0
49790	-7.0
49867	-14.0
49930	-12.0
49965	4.0
50046	13.0
50098	-14.0
50157	13.0
50208	5.0
50264	16.0
50298	6.0
50320	-4.0
50376	-1.0
50420	-20.0
50486	131.0
50519	4.0
50578	11.0
50662	4.0
50697	-12.0
50749	14.0
50798	-9.0
50884	5.0
50961	11.0
51043	5.0
51107	-3.0
51157	-1.0
51300	-174.0
51390	131.0
51500	11.0
51526	-23.0
51617	11.0
51680	10.0
51720	3.0
51790	3.0
51859	11.0
51902	13.0
51945	6.0
51997	14.0
52044	-4.0
52099	-2.0
52201	7.0
52229	-6.0
52263	6.0
52309	5.0
52346	1.0
52406	-20.0
52487	12.0
52566	7.0
52624	12.0
52662	3.0
52738	17.0
52791	13.0
52823	1.0
52890	-4.0
52939	8.0
53013	131.0
53061	2.0
53096	-4.0
53135	5.0
53209	8.0
53312	4.0
53369	13.0
53421	-9.0
53462	7.0
53511	-2.0
53568	-9.0
53635	1.0
53697	11.0
53734	2.0
53767	-9.0
53833	10.0
53862	-6.0
53908	4.0
53994	14.0
54025	3.0
54124	1.0
54180	3.0
54227	6.0
54254	-1.0
54322	114.0
54376	11.0
54433	14.0
54481	13.0
54540	3.0
54605	14.0
54642	5.0
54718	12.0
54807	-2.0
54853	4.0
54918	16.0
54990	-5.0
55035	4.0
55108	-16.0
55143	4.0
55190	-59.0
55244	13.0
55326	6.0
55385	8.0
55481	11.0
55521	-15.0
55572	10.0
55622	-16.0
55677	0.0
55718	10.0
55772	12.0
55813	-4.0
55848	-6.0
55941	0.0
56002	-24.0
56043	-13.0
56079	-2.0
56158	8.0
56221	-2.0
56266	7.0
56330	2.0
56367	-23.0
56451	8.0
56488	3.0
56635	131.0
56708	2.0
56733	5.0
56794	15.0
56841	6.0
56877	3.0
56926	-7.0
56972	7.0
57064	14.0
57099	0.0
57244	8.0
57295	-9.0
57394	14.0
57421	-3.0
57453	5.0
57493	6.0
57528	3.0
57567	5.0
57608	7.0
57657	-7.0
57709	1.0
57751	3.0
57861	-7.0
57945	5.0
58002	13.0
58089	0.0
58145	4.0
58195	5.0
58231	2.0
58259	-26.0
58291	4.0
58338	9.0
58377	-16.0
58443	124.0
58502	6.0
58542	10.0
58578	4.0
58614	6.0
58680	-15.0
58716	3.0
58759	8.0
58795	4.0
58831	7.0
58887	8.0
58978	4.0
59042	-20.0
59073	-116.0
59124	12.0
59158	1.0
59249	117.0
59283	2.0
59341	13.0
59425	-21.0
59477	13.0
59548	21.0
59582	-5.0
59620	-6.0
59661	-7.0
59692	6.0
59749	-21.0
59798	3.0
59857	15.0
59908	12.0
59956	13.0
60015	1.0
60048	-3.0
60142	131.0
60208	123.0
60287	-4.0
60314	-1.0
60343	-2.0
60367	5.0
60417	-2.0
60453	6.0
60507	3.0
60537	5.0
60589	-14.0
60636	-9.0
60727	15.0
60783	-1.0
60851	12.0
60908	17.0
60951	-5.0
61008	-7.0
61063	6.0
61154	4.0
61197	3.0
61265	16.0
61396	131.0
61442	4.0
61475	3.0
61519	-29.0
61560	10.0
61641	-2.0
61696	7.0
61745	-10.0
61785	3.0
61836	-4.0
61884	11.0
61932	1.0
61984	4.0
62054	10.0
62124	-8.0
62164	-10.0
62300	10.0
62355	11.0
62392	7.0
62456	4.0
62511	5.0
62566	8.0
62613	13.0
62721	10.0
62793	-22.0
62879	14.0
62950	15.0
63001	10.0
63057	12.0
63092	-2.0
63128	-3.0
63179	12.0
63221	-3.0
63275	12.0
63314	-1.0
63427	16.0
63481	15.0
63558	13.0
63620	16.0
63679	16.0
63718	-6.0
63746	4.0
63814	12.0
63894	131.0
63960	9.0
63992	3.0
64024	3.0
64061	6.0
64107	9.0
64148	6.0
64219	8.0
64260	0.0
64338	7.0
64392	2.0
64458	10.0
64549	10.0
64630	19.0
64690	125.0
64728	-21.0
64777	3.0
64809	7.0
64908	12.0
64962	12.0
65028	2.0
65089	126.0
65138	6.0
65222	14.0
65253	-9.0
65318	125.0
65400	6.0
65442	6.0
65483	9.0
65563	131.0
65632	-5.0
65689	7.0
65753	-13.0
65793	5.0
65846	-6.0
65901	7.0
65937	6.0
66072	12.0
66131	-9.0
66175	9.0
66236	10.0
66281	-9.0
66334	-3.0
66370	3.0
66408	-5.0
66443	1.0
66485	-3.0
66605	5.0
66638	-2.0
66731	9.0
66831	20.0
66873	-37.0
66908	4.0
67020	131.0
67074	13.0
67124	-11.0
67225	9.0
67361	18.0
67414	12.0
67504	12.0
67589	5.0
67641	-10.0
67693	11.0
67744	15.0
67775	2.0
67874	2.0
67948	3.0
68008	-12.0
68062	10.0
68118	14.0
68170	14.0
68237	11.0
68292	13.0
68344	12.0
68376	6.0
68427	6.0
68475	1.0
68510	-22.0
68560	0.0
68597	-6.0
68666	9.0
68707	-15.0
68746	1.0
68805	124.0
68836	-22.0
68950	-12.0
69038	-11.0
69089	-6.0
69139	6.0
69324	8.0
69392	15.0
69441	5.0
69478	4.0
69518	5.0
69584	3.0
69618	3.0
69693	14.0
69756	124.0
69790	2.0
69847	5.0
69897	14.0
69950	15.0
70001	10.0
70042	-7.0
70107	7.0
70154	-10.0
70219	-3.0
70288	13.0
70344	1.0
70431	131.0
70466	3.0
70536	12.0
70590	14.0
70633	-21.0
70703	3.0
70732	5.0
70815	6.0
70869	14.0
70896	0.0
70950	13.0
71052	3.0
71106	10.0
71192	11.0
71227	2.0
71269	4.0
71343	12.0
71391	11.0
71460	16.0
71493	7.0
71599	2.0
71625	0.0
71662	4.0
71697	5.0
71755	-2.0
71830	1.0
71869	-5.0
72008	15.0
72049	-4.0
72084	1.0
72158	16.0
72214	3.0
72322	130.0
72377	11.0
72491	-15.0
72649	121.0
72734	12.0
72763	2.0
72813	4.0
72878	13.0
72919	6.0
72999	17.0
73106	10.0
73154	3.0
73237	13.0
73268	-27.0
73319	11.0
73454	-10.0
73513	-7.0
73563	-23.0
73631	7.0
73726	130.0
73848	130.0
73930	131.0
73984	-20.0
74036	12.0
74086	11.0
74121	5.0
74220	-11.0
74267	3.0
74302	-7.0
74385	15.0
74468	10.0
74530	123.0
74559	2.0
74627	7.0
74743	128.0
74802	-16.0
74895	131.0
74931	-18.0
74980	12.0
75046	13.0
75098	-11.0
75132	2.0
75186	-14.0
75227	1.0
75295	115.0
75384	-3.0
75421	2.0
75468	6.0
75534	124.0
75575	7.0
75638	9.0
75671	2.0
75712	6.0
75749	-2.0
75786	-8.0
75827	-4.0
75950	127.0
76018	-13.0
76084	11.0
76150	123.0
76274	127.0
76352	-12.0
76427	125.0
76560	-23.0
76597	2.0
76628	0.0
76732	-3.0
76785	14.0
76827	5.0
76919	9.0
77006	-4.0
77073	-1.0
77134	5.0
77209	-2.0
77278	5.0
77315	1.0
77435	20.0
77495	7.0
77615	131.0
77666	14.0
77742	13.0
77797	15.0
77849	12.0
77886	-2.0
78012	131.0
78057	7.0
78121	123.0
78198	8.0
78304	124.0
78369	12.0
78448	130.0
78480	2.0
78543	-3.0
78638	12.0
78731	16.0
78844	115.0
78911	1.0
78938	2.0
78990	-5.0
79095	128.0
79157	11.0
79224	5.0
79271	11.0
79332	124.0
79373	6.0
79401	3.0
79504	129.0
79554	13.0
79674	120.0
79707	2.0
79792	12.0
79866	131.0
79898	3.0
80009	12.0
80133	124.0
80169	3.0
80244	5.0
80261	-4.0
80365	10.0
80416	10.0
80488	16.0
80637	130.0
80712	4.0
80829	131.0
80878	12.0
80973	4.0
81046	9.0
81109	6.0
81150	3.0
81289	125.0
81334	-1.0
81396	9.0
81454	8.0
81543	18.0
81640	131.0
81705	10.0
81790	1.0
81860	12.0
81940	131.0
81978	6.0
82056	131.0
82123	11.0
82159	5.0
82208	15.0
82264	11.0
82290	0.0
82350	7.0
82438	-9.0
82501	-5.0
82650	112.0
82769	14.0
82831	6.0
82950	131.0
83017	9.0
83081	9.0
83137	1.0
83239	129.0
83277	3.0
83364	129.0
83444	12.0
83499	13.0
83562	122.0
83597	0.0
83632	5.0
83764	12.0
83819	10.0
83878	13.0
83937	124.0
84016	4.0
84087	5.0
84149	5.0
84200	12.0
84294	131.0
84320	-23.0
84402	2.0
84460	11.0
84509	-14.0
84566	10.0
84668	6.0
84717	6.0
84791	131.0
84829	2.0
84929	7.0
84978	1.0
85087	16.0
85120	-17.0
85153	7.0
85268	131.0
85328	10.0
85387	1.0
85443	6.0
85515	131.0
85544	2.0
85571	-13.0
85687	113.0
85759	8.0
85861	8.0
85896	6.0
85967	131.0
86079	131.0
86141	124.0
86198	-6.0
86250	5.0
86307	-28.0
86433	10.0
86466	-22.0
86556	131.0
86627	-6.0
86717	121.0
86757	11.0
86831	131.0
86870	2.0
86930	0.0
87047	131.0
87109	-18.0
87172	126.0
87276	1.0
87340	120.0
87416	129.0
87434	0.0
87462	2.0
87524	9.0
87577	13.0
87627	11.0
87770	131.0
87806	3.0
87843	6.0
87948	131.0
88139	130.0
88186	-4.0
88360	22.0
88414	-8.0
88541	121.0
88700	123.0
88904	131.0
88970	12.0
88998	2.0
89046	9.0
89106	15.0
89141	7.0
89191	-1.0
89242	-7.0
89281	-7.0
89394	129.0
89460	6.0
89579	131.0
89626	9.0
89674	12.0
89730	9.0
89783	12.0
89904	16.0
89956	-2.0
89992	6.0
90105	131.0
90210	-8.0
90243	6.0
90347	131.0
90394	12.0
90507	131.0
90626	131.0
90660	4.0
90774	131.0
90819	8.0
90880	126.0
90973	131.0
91006	-22.0
91080	131.0
91110	2.0
91216	131.0
91312	131.0
91481	131.0
91582	131.0
91709	128.0
91802	127.0
91902	131.0
92123	14.0
92191	124.0
92236	12.0
92334	131.0
92447	19.0
92509	5.0
92538	1.0
92657	12.0
92685	0.0
92832	-4.0
92932	131.0
93044	13.0
93081	-7.0
93111	3.0
93229	123.0
93411	122.0
93488	119.0
93615	131.0
93652	-15.0
93695	3.0
93801	129.0
93967	11.0
94063	131.0
94098	2.0
94150	0
94200	14.0
94248	-17.0
94323	124.0
94361	-1.0
94488	128.0
94537	12.0
94581	-7.0
94683	121.0
94721	2.0
94848	131.0
94894	11.0
94999	112.0
95060	3.0
95175	128.0
95288	130.0
95616	128.0
95718	125.0
95767	7.0
95880	131.0
95973	131.0
96006	5.0
96110	128.0
96152	1.0
96178	-4.0
96293	131.0
96365	3.0
96406	-14.0
96584	131.0
96606	-1.0
96671	123.0
96779	131.0
96855	128.0
96917	5.0
97017	123.0
97065	5.0
97098	-22.0
97136	2.0
97192	5.0
97287	125.0
97315	0.0
97387	11.0
97455	12.0
97551	-4.0
97663	131.0
97714	13.0
97794	13.0
97911	127.0
98008	127.0
98053	11.0
98144	131.0
98195	-22.0
98333	19.0
98427	130.0
